Id, Name, Gender, Grade_math, Grade_cs
41007,ic,F,18.6,16.8
41008,kk,M,14.6,83.0
41009,db,F,26.5,15.4
41010,ie,F,22.6,5.2
41011,dj,M,23.9,78.3
41012,fe,F,20.9,16.4
41013,kc,M,40.5,71.3
41014,nl,M,4.24805,91.1
41015,de,F,1.0,0.0
41016,di,F,1.5,0.6
41017,dc,F,12.6,0.1
41018,cm,M,72.7,62.3
41019,fh,M,4.9,38.1
41020,bm,M,4.3,24.8
41021,nl,M,56.0,79.7
41022,cc,F,81.0,24.3
41023,el,F,38.6,31.7
41024,gm,M,35.3,68.1
41025,le,F,3.8,3.6
41026,hf,F,78.3,68.9
41027,lh,F,5.4,0.4
41028,nf,M,84.5,28.3
41029,mn,F,11.7,1.6
41030,gl,F,71.7,47.2
41031,dk,F,31.2,5.5
41032,ml,F,4.0,1.7
41033,dk,F,89.5,11.8
41034,bn,F,18.3,0.6
41035,fg,F,47.5,32.0
41036,ae,M,26.1,78.3
41037,ae,F,72.6,61.2
41038,ij,M,17.6,58.7
41039,ni,M,49.7,22.9
41040,ja,F,0.8,0.8
41041,ca,M,3.106754,48.8
41042,kj,F,3.1,1.9
41043,ji,F,3.0,0.7
41044,kd,M,80.9,90.1
41045,bh,M,16.0,72.8
41046,jn,F,33.6,15.0
41047,cb,F,8.6,1.5
41048,hd,M,60.7,72.25242
41049,am,F,0.4,0.3
41050,ac,F,26.3,20.0
41051,cg,F,36.2,4.8
41052,jh,M,33.8,17.3
41053,ji,M,65.3,27.9
41054,ec,M,57.1,16.5
41055,db,F,3.4,0.7
41056,bn,F,9.9,7.3
41057,ka,F,18.1,13.9
41058,ch,F,0.0,0.0
41059,ha,F,32.5,23.1
41060,gl,M,18.5,23.717278
41061,df,F,4.1,0.5
41062,fd,F,28.1,21.5
41063,jl,F,4.6,1.1
41064,ia,F,85.9,42.8
41065,dj,F,7.9,3.8
41066,ce,M,23.7,69.5
41067,lm,M,0.2,89.1
41068,dc,F,3.2,1.4
41069,in,M,3.6,32.3
41070,lk,F,41.9,1.0
41071,eh,M,35.3,85.1
41072,hm,F,13.1,3.6
41073,el,M,9.1,32.9
41074,am,M,23.9,63.6
41075,cn,M,0.1,52.3
41076,eh,F,1.5,0.4
41077,ig,M,58.6,5.1
41078,bm,M,13.3,38.6
41079,jf,F,10.0,3.2
41080,fh,F,34.3,12.8
41081,lg,F,1.1,0.6
41082,da,F,10.4,4.5
41083,ih,M,35.05144,81.1
41084,ki,F,12.8,5.2
41085,ca,F,37.3,9.1
41086,kl,M,31.8,16.4
41087,dd,F,0.8,0.4
41088,gl,F,20.7,19.4
41089,ih,M,72.5,1.0
41090,df,F,2.7,1.1
41091,lk,F,2.4,1.1
41092,ea,F,13.0,5.2
41093,ii,M,13.7,41.4
41094,fj,F,14.0,11.3
41095,lk,M,78.6,97.1
41096,if,M,93.8,6.8130145
41097,ai,F,1.7,0.5
41098,dj,M,81.769226,52.0
41099,ga,F,25.7,11.0
41100,ba,F,3.5,3.1
41101,jh,F,24.2,6.7
41102,kd,M,34.4,70.1
41103,cl,F,11.9,8.1
41104,bd,F,3.5,0.0
41105,nc,F,18.9,7.0
41106,if,F,10.8,7.1
41107,kc,F,8.9,7.2
41108,kg,M,38.2,13.8
41109,ln,F,23.4,19.0
41110,ni,F,13.8,9.2
41111,dc,M,8.0,6.3
41112,bf,F,24.6,13.5
41113,ii,F,1.8,0.7
41114,mb,F,7.2,0.8
41115,la,F,35.0,26.6
41116,kl,F,10.4,1.7
41117,nl,F,0.8,0.1
41118,gc,F,16.8,4.8
41119,kb,M,27.6,63.0
41120,gd,F,18.4,3.5
41121,kg,M,15.9,28.4
41122,cd,F,8.0,4.8
41123,hj,M,97.9,43.5
41124,gj,F,13.2,4.8
41125,en,M,23.1,17.7
41126,am,F,25.5,9.4
41127,lf,M,38.0,62.81471
41128,jd,F,12.7,5.9
41129,nm,F,40.6,24.1
41130,ld,M,15.6,54.4
41131,kk,F,81.8,48.7
41132,fh,M,12.8,31.1
41133,hl,M,19.327066,67.331154
41134,lk,F,49.4,14.1
41135,fh,M,80.9,42.93115
41136,hg,F,86.4,6.5
41137,eg,F,4.7,0.3
41138,ig,F,47.2,32.6
41139,ch,M,34.5,8.6
41140,nn,F,21.0,4.1
41141,ld,F,21.8,13.5
41142,ja,F,30.8,21.2
41143,jn,M,67.7,41.9
41144,fc,M,13.550749,99.30074
41145,fg,M,6.9,54.6
41146,hg,F,36.4,10.5
41147,fb,M,95.4,53.98066
41148,he,M,77.9,64.1
41149,lg,F,15.8,8.9
41150,kf,F,18.0,13.4
41151,hm,M,97.30079,50.2
41152,hb,F,6.1,0.8
41153,ka,M,63.5,81.5
41154,ck,M,6.7,34.9
41155,nm,M,30.5,74.2
41156,nl,F,14.3,10.9
41157,lh,F,4.2,0.1
41158,fk,F,4.5,1.0
41159,hd,M,28.4,47.2
41160,ed,F,40.3,39.5
41161,nf,M,11.6,56.9
41162,je,F,17.4,9.1
41163,fb,M,29.89111,50.631775
41164,hi,M,8.9,16.5
41165,ef,M,42.9,25.8
41166,lb,M,7.1,27.8
41167,gd,M,85.6,50.1
41168,gf,M,30.9,6.8
41169,lb,M,61.106434,5.8913355
41170,in,F,96.2,7.2
41171,fl,F,10.0,1.6
41172,bd,M,92.0,75.1
41173,cc,F,8.5,2.7
41174,gm,M,41.2,53.0
41175,ke,F,24.1,21.1
41176,lc,M,19.4,76.0
41177,gb,M,55.7,75.4
41178,gk,F,0.6,0.5
41179,jk,M,10.4,2.7765334
41180,dk,F,1.0,0.1
41181,dd,M,40.1,8.1
41182,cc,M,42.0,53.330875
41183,ch,F,15.3,9.1
41184,kf,M,41.0,99.5
41185,bf,F,4.5,4.0
41186,if,M,57.0,53.1
41187,ni,M,94.7,91.4
41188,ah,F,26.9,8.0
41189,kb,M,75.7,8.751436
41190,ck,M,12.7,52.4
41191,en,M,24.0,9.1461115
41192,nf,M,45.147182,2.6
41193,af,M,64.5,73.9
41194,md,M,0.0,5.5
41195,bl,F,9.3,7.9
41196,ad,F,0.8,0.1
41197,ai,F,20.2,7.4
41198,kc,F,23.3,2.7
41199,lf,F,0.3,0.1
41200,nl,M,79.5,1.55347
41201,ci,M,48.7,85.0
41202,gm,M,32.5,37.0
41203,fb,F,16.2,9.0
41204,bi,F,0.1,0.0
41205,ee,M,1.8,79.5
41206,en,M,27.0,5.0
41207,jk,M,63.6,70.6
41208,ig,M,39.3,36.9
41209,hm,M,79.7,67.4109
41210,bg,M,8.9,75.2
41211,na,F,19.7,16.1
41212,if,M,1.1,35.5
41213,eg,F,6.9,1.8
41214,ln,M,65.9,71.3
41215,ag,F,69.6,28.0
41216,kb,M,0.2,69.0
41217,ge,M,81.8,60.7
41218,fl,M,82.1,28.6
41219,dm,F,2.6,1.6
41220,cc,M,36.9,52.8
41221,lh,F,60.6,19.0
41222,ac,F,67.4,19.2
41223,ca,M,10.2,6.5
41224,jb,M,99.4,1.4
41225,le,F,52.0,10.2
41226,ai,M,4.8,95.76786
41227,fa,M,45.4,22.3
41228,if,M,1.6,78.5
41229,mg,F,48.5,13.5
41230,dj,F,3.5,1.6
41231,db,M,92.9,63.0
41232,aa,M,2.4,9.4
41233,ha,F,3.5,0.4
41234,bh,M,78.6,99.4
41235,bd,F,13.9,2.3
41236,ll,M,30.3,20.3
41237,ll,F,3.0,0.9
41238,mk,F,9.9,2.6
41239,ka,F,0.1,0.1
41240,hd,F,15.9,11.7
41241,dg,F,3.8,1.2
41242,na,M,72.92961,66.8
41243,na,M,10.6,38.4
41244,kh,M,0.4,84.4
41245,ca,F,43.7,22.7
41246,cf,F,13.6,2.3
41247,mi,F,42.9,37.2
41248,jc,M,5.4,7.3
41249,gd,F,18.578253,67.6
41250,mh,F,3.5,0.3
41251,hj,M,15.2,83.2
41252,bh,M,48.6,55.6
41253,ce,M,11.1,38.5
41254,ff,F,5.1,3.8
41255,if,F,1.6,1.2
41256,ie,F,1.3,0.5
41257,ld,F,3.6,3.1
41258,cn,M,55.6,60.7
41259,ii,M,60.7,6.384423
41260,ci,F,0.0,0.0
41261,bl,F,20.9,2.6
41262,nf,M,27.6,34.8
41263,fl,M,14.6,63.2
41264,mn,M,59.9,93.8
41265,ee,M,67.8,50.0
41266,bm,M,64.3,84.1
41267,fi,M,17.45168,70.7
41268,dn,F,30.5,20.9
41269,hn,M,5.0,80.9
41270,dj,F,8.7,1.1
41271,mk,F,0.3,0.0
41272,cf,F,49.9,2.4
41273,he,F,22.0,4.4
41274,mc,M,55.839497,64.0
41275,ki,F,8.8,6.1
41276,kc,M,26.829437,11.4
41277,ml,M,47.9,5.7
41278,ef,F,32.0,12.2
41279,gc,M,18.5,75.6
41280,jl,F,0.6,0.2
41281,hg,F,22.1,14.9
41282,bn,M,0.8,39.4
41283,mg,M,13.9,97.8
41284,bg,M,14.7,21.1
41285,hh,F,3.3,1.1
41286,gf,F,27.727484,0.8015146
41287,ib,F,21.3,10.2
41288,ga,F,0.7,0.3
41289,db,F,27.3,20.1
41290,bc,M,2.4,52.5
41291,df,F,8.0,7.7
41292,nd,F,32.1,2.5
41293,ii,M,1.3,11.8
41294,da,M,33.3,86.1
41295,cn,M,1.7,34.1
41296,ch,M,16.4,14.8
41297,ja,F,24.7,5.9
41298,ai,M,1.6,22.3
41299,id,F,19.2,5.3
41300,id,M,84.0,7.6
41301,kc,F,6.0,4.6
41302,me,M,4.3,47.8
41303,ja,F,9.5,1.2
41304,lb,F,19.1,18.0
41305,ce,F,56.1,14.7
41306,ma,F,12.2,9.7
41307,ig,F,36.9,30.3
41308,bd,F,85.8,23.4
41309,di,F,19.1,3.3
41310,dg,M,14.9,1.8
41311,dc,F,7.6,3.9
41312,lg,M,94.4,86.7
41313,ic,F,22.7,2.1
41314,lf,M,72.6,73.7
41315,la,F,38.1,12.3
41316,ll,M,81.5,52.611675
41317,di,F,24.6,22.6
41318,cb,M,77.786934,76.2
41319,hb,F,10.8,7.1
41320,ji,M,31.3,16.5
41321,bf,F,4.0,1.9
41322,ai,M,48.1,2.4033508
41323,bg,M,7.3,17.7
41324,ck,M,4.4,65.9
41325,cj,M,49.819885,87.0
41326,hj,F,13.2,4.9
41327,nj,F,1.2,0.8
41328,mg,F,28.1,12.4
41329,bf,F,13.0,11.5
41330,fl,F,3.6,1.6
41331,an,F,0.2,0.1
41332,ik,F,9.8,3.8
41333,ib,F,28.6,13.0
41334,cf,M,3.3,57.5
41335,je,M,22.8,19.5
41336,fl,M,58.2,23.1
41337,cl,M,50.4,23.4
41338,ei,F,37.3,2.8
41339,ee,F,13.1,5.6
41340,ad,F,70.8,55.4
41341,bh,F,19.5,16.1
41342,fa,F,0.1,0.0
41343,ne,F,40.2,23.1
41344,dk,M,36.4,17.3
41345,kk,F,36.6,30.6
41346,gl,F,0.3,0.0
41347,hh,F,3.5,2.4
41348,gi,F,4.6,2.5
41349,ed,M,28.306917,61.208843
41350,jn,M,1.9,1.0
41351,ik,M,2.0,0.5
41352,kk,M,21.6,33.2
41353,je,M,55.8,86.2
41354,bn,F,0.1,0.0
41355,mi,M,4.8,26.8
41356,ja,F,17.4,17.0
41357,na,F,16.6,15.7
41358,ch,M,39.0,56.5
41359,lc,F,26.2,19.4
41360,km,M,5.0,66.3
41361,hb,F,57.6,27.1
41362,nk,F,3.1,0.6
41363,fd,F,4.1,2.9
41364,ln,F,6.7,3.0
41365,kn,F,8.1,4.9
41366,ki,M,7.5,12.1
41367,hk,M,3.0,16.7
41368,cl,M,24.1,70.3
41369,bn,F,10.9,7.4
41370,mj,F,39.5,34.5
41371,ak,M,15.939261,5.1
41372,lf,M,89.9,28.7
41373,lj,F,1.3,0.2
41374,fc,M,56.4,88.2
41375,hk,F,26.3,17.6
41376,lg,M,9.051703,95.2
41377,fl,M,61.9,73.41479
41378,nm,F,33.4,16.9
41379,gk,M,78.0,27.758799
41380,ml,F,3.7,3.3
41381,eh,F,7.0,5.9
41382,mj,M,60.984028,8.7
41383,ni,F,61.3,2.7
41384,bf,M,80.6,15.819434
41385,di,F,4.6,3.7
41386,mn,F,6.0,4.5
41387,kb,M,3.7,63.3
41388,ii,F,88.9,88.4
41389,gf,F,12.9,1.3
41390,bb,M,43.9,48.6
41391,le,M,16.32639,58.5
41392,ia,M,55.588726,59.9
41393,km,M,1.5,7.0
41394,fa,F,24.4,1.6
41395,fk,M,11.3,77.0
41396,db,M,26.170845,59.5
41397,fl,M,12.8,28.8
41398,mj,M,27.5,93.6
41399,jd,M,81.6,88.97504
41400,nm,F,12.0,0.7
41401,ce,F,21.1,0.2
41402,hh,F,48.0,0.7
41403,ha,M,21.5,0.1
41404,fh,F,23.6,12.0
41405,mm,F,3.6,0.2
41406,ih,F,4.7,1.7
41407,gl,F,7.4,5.0
41408,mn,M,15.3,77.2
41409,ih,F,44.8,37.2
41410,hc,M,30.8,74.3
41411,li,F,4.1,3.9
41412,hj,M,78.9,81.943565
41413,ne,M,62.56402,31.801329
41414,mj,M,55.9,91.7
41415,nh,F,5.8,5.3
41416,kj,F,8.5,6.0
41417,cc,M,7.9,92.8
41418,dg,F,7.9,4.0
41419,jm,F,8.0,4.2
41420,bm,M,39.1,93.5
41421,le,M,2.1458125,8.3
41422,ki,M,49.8,45.5
41423,nh,F,17.9,0.1
41424,gk,F,2.7,2.2
41425,fa,M,2.6,28.5
41426,nf,M,57.0,80.0
41427,kd,M,5.2,20.6
41428,lc,F,16.7,5.0
41429,gk,M,27.102737,29.923807
41430,aj,F,6.6,0.6
41431,df,F,18.4,3.6
41432,ig,F,19.8,11.2
41433,ih,F,0.2,0.1
41434,be,F,11.2,7.4
41435,hl,M,4.3,28.1
41436,na,M,37.2,58.347973
41437,mg,F,3.7,0.7
41438,jm,F,15.8,14.1
41439,ik,M,44.5,70.3
41440,ge,M,13.6,36.60821
41441,lb,M,10.6,5.3
41442,lg,F,4.3,1.4
41443,gh,M,18.4,60.9
41444,ea,M,2.1,13.5
41445,fj,M,12.8,40.21526
41446,ln,M,60.0,92.3
41447,di,M,16.2,12.5
41448,mh,M,30.3,74.9
41449,bm,M,82.8,75.3
41450,kg,M,13.8,48.3
41451,hk,M,18.3,58.1
41452,la,M,12.5,68.1
41453,lb,M,0.4,33.0
41454,kk,F,20.5,3.3
41455,bg,M,25.3,74.8
41456,eb,M,95.5,88.8
41457,na,M,27.721844,5.7
41458,dl,F,3.4,2.6
41459,gg,M,73.72706,57.4
41460,hj,M,56.5,15.2225065
41461,ec,M,59.8,60.216297
41462,eh,M,28.938028,39.4
41463,hn,M,12.4,63.3
41464,mg,F,5.7,1.4
41465,ab,F,0.9,0.5
41466,de,M,11.7,43.6
41467,ag,F,20.7,20.1
41468,nm,F,0.8,0.5
41469,en,F,2.9,0.6
41470,lf,F,38.3,12.5
41471,jm,M,24.0,20.5
41472,kl,F,0.7,0.1
41473,al,M,18.1,10.4
41474,nk,F,4.9,3.9
41475,ba,M,60.7,46.0
41476,fd,M,20.5,81.045364
41477,na,F,2.4,2.0
41478,aj,M,21.1,41.5
41479,fd,F,4.2,1.9
41480,mj,M,40.7,59.789787
41481,fg,F,27.3,4.7
41482,fc,F,11.1,8.7
41483,bj,F,65.9,35.4
41484,gl,M,28.1,38.7
41485,jk,F,8.9,2.3
41486,en,F,15.9,7.7
41487,im,F,10.1,6.0
41488,lm,F,74.8879,52.6
41489,fj,F,3.8,3.7
41490,dn,F,4.4,1.1
41491,gg,F,4.5,2.5
41492,fl,F,98.4,81.1
41493,nf,F,46.0,33.5
41494,ib,F,16.5,11.5
41495,dn,M,36.2,23.3
41496,kl,M,79.9,61.1
41497,nn,F,4.6,3.3
41498,il,F,5.7,1.1
41499,gi,F,41.8,10.3
41500,bn,F,15.0,3.2
41501,en,F,0.8,0.4
41502,nh,M,1.5,55.9
41503,bi,M,29.7,35.9
41504,hg,M,7.0,2.3
41505,bb,F,1.5,0.5
41506,kg,M,33.5,84.3
41507,hh,F,16.4,10.9
41508,eh,F,0.8,0.5
41509,fj,M,13.5,6.3
41510,km,F,5.1,2.1
41511,dl,F,9.4,0.0
41512,bf,F,19.0,1.1
41513,na,M,50.9,6.282137
41514,hb,M,12.5,43.3
41515,mk,F,23.0,4.8
41516,ea,F,6.3,5.9
41517,jj,M,14.048171,1.4921156
41518,jl,M,9.0,93.9
41519,bn,F,3.9,3.2
41520,kk,F,35.8,8.3
41521,ji,F,0.1,0.1
41522,nm,F,22.9,16.3
41523,nd,F,6.5,1.1
41524,kh,M,0.8,13.2
41525,nf,M,1.2,31.5
41526,ma,F,3.2,2.8
41527,bg,F,1.6,1.6
41528,kl,M,43.9,21.3
41529,fi,M,55.058064,80.2
41530,jk,F,12.0,10.1
41531,ai,F,63.2,59.2
41532,ba,F,36.8,14.8
41533,jh,M,14.3,13.5
41534,ma,M,10.0,38.1
41535,mk,F,6.0,0.3
41536,cb,M,26.4,93.0
41537,mh,F,1.4,0.2
41538,gm,F,12.9,6.4
41539,eh,F,13.0,10.0
41540,nn,F,5.5,5.3
41541,bm,M,4.8,31.5
41542,kg,F,4.1,3.1
41543,ac,F,12.2,0.9
41544,mm,F,16.6,13.3
41545,fk,F,14.1,9.0
41546,gf,M,0.5,60.891697
41547,bn,M,0.4,33.2
41548,hg,M,9.581688,45.8
41549,jg,M,73.4,92.83606
41550,ak,F,12.9,10.3
41551,fh,M,88.2,10.2
41552,ae,M,7.5,49.5
41553,ea,F,3.2,1.6
41554,da,M,3.7,55.6
41555,ec,F,5.1,1.7
41556,gk,F,9.3,6.3
41557,mh,F,4.3,0.6
41558,mg,M,37.2,22.3
41559,ek,F,53.6,31.9
41560,jj,M,57.0,97.8
41561,cf,F,6.3,0.3
41562,dm,M,5.7,3.0
41563,nm,M,12.4,90.8
41564,mh,M,33.3,11.3
41565,nn,F,1.6,1.4
41566,mj,F,1.3,0.7
41567,ki,F,20.7,15.7
41568,nh,F,15.5,0.4
41569,eg,F,11.4,1.7
41570,lc,F,43.0,23.9
41571,lm,F,6.3,2.2
41572,ca,F,13.0,10.7
41573,bi,F,82.1,34.5
41574,me,F,2.3,1.1
41575,ag,M,38.8,3.5786283
41576,de,F,31.1,17.2
41577,fl,F,24.9,7.2
41578,dm,F,27.2,6.7
41579,ea,F,1.2,1.1
41580,hb,F,6.6,0.0
41581,ic,M,94.7,8.573181
41582,fb,M,43.0,31.7
41583,ge,M,18.1,61.567856
41584,fn,M,36.0,91.6
41585,nm,F,19.0,11.1
41586,kd,M,76.3,27.6
41587,en,F,30.3,21.1
41588,gh,F,3.1,1.4
41589,jd,M,55.5,1.4
41590,ai,M,3.0,83.6
41591,lj,F,13.5,6.4
41592,ec,F,25.5,10.6
41593,id,M,52.1,46.5
41594,nj,F,1.7,1.0
41595,ch,F,28.3,10.8
41596,lf,M,53.78437,85.99179
41597,ej,F,9.4,2.5
41598,hi,M,32.1,18.331755
41599,jj,F,82.8,59.3
41600,bk,M,94.8,58.9
41601,jk,M,46.7,66.8
41602,dn,M,3.9,14.1
41603,em,F,4.9,1.1
41604,cl,F,90.9,22.3
41605,en,M,73.5,48.246555
41606,ml,F,0.8,0.6
41607,ch,M,0.1,21.3
41608,kc,F,83.8,8.0
41609,ke,M,36.30587,43.4
41610,nh,M,33.2,53.8
41611,cc,F,16.6,4.0
41612,bn,F,52.8,41.4
41613,fl,F,9.3,6.9
41614,mm,F,5.6,2.6
41615,lj,M,59.5385,59.5
41616,lj,F,12.4,1.8
41617,ca,F,16.1,8.7
41618,ei,M,21.8,7.9
41619,lk,M,5.74674,86.7
41620,na,M,13.4,83.3
41621,hh,M,16.0,53.15046
41622,df,M,36.6,5.944022
41623,ka,F,35.3,28.4
41624,ai,F,7.7,1.8
41625,cl,F,67.8,25.0
41626,bf,M,0.3,14.4
41627,lk,M,3.0,2.6
41628,bc,F,8.4,4.8
41629,lj,F,8.1,2.4
41630,kk,M,24.5,52.0
41631,mc,F,19.7,12.2
41632,eb,F,5.9,2.3
41633,bc,F,39.0,14.7
41634,jn,M,97.4,33.978786
41635,ni,M,26.892235,19.6
41636,db,M,1.3,16.1
41637,ac,M,50.4,30.4
41638,le,M,53.3,83.1
41639,el,M,74.6,95.8
41640,ee,M,87.3,29.2
41641,eb,F,0.3,0.1
41642,ee,F,32.6,7.8
41643,ml,M,95.41144,56.812904
41644,nb,F,16.7,11.1
41645,mn,M,94.7,61.8
41646,dm,F,5.8,5.8
41647,bk,F,44.4,41.2
41648,da,F,52.4,31.6
41649,mc,F,3.1,1.4
41650,gg,M,9.5,60.1
41651,ck,M,0.0,45.4
41652,ei,F,7.6,0.7
41653,aa,F,19.1,5.3
41654,am,F,3.6,2.0
41655,ei,M,18.4,54.2
41656,gd,F,3.4,0.2
41657,hg,M,79.7,81.5
41658,kc,M,22.227362,92.63041
41659,kk,F,5.5,1.6
41660,lm,F,11.1,4.6
41661,ja,F,0.1,0.0
41662,ni,M,6.7,90.7
41663,gg,M,16.4,45.5
41664,nb,M,8.8,78.2
41665,ed,M,91.5,53.009426
41666,he,M,3.2,8.4
41667,lf,M,45.7,17.5
41668,hk,M,12.6,33.3
41669,ga,M,3.9,20.1
41670,bi,M,97.4,78.4
41671,ma,M,46.6,96.1
41672,km,M,4.3,11.4
41673,il,M,14.818071,88.5
41674,hi,M,48.59543,66.07239
41675,fc,F,0.1,0.0
41676,jb,M,44.5,16.310429
41677,bn,F,64.3,55.0
41678,hc,F,10.1,5.5
41679,lk,F,11.4,9.2
41680,dk,F,0.0,0.0
41681,gg,M,95.6,90.0
41682,ki,M,19.052288,39.280064
41683,cg,F,55.5,29.3
41684,nm,F,0.1,0.0
41685,bk,F,4.4,2.0
41686,cn,M,3.2,51.7
41687,ma,M,36.8,54.2
41688,fm,F,28.1,20.0
41689,hd,M,79.7,36.2
41690,nj,F,0.7,0.3
41691,ek,F,32.8,20.9
41692,hb,F,8.0,3.3
41693,an,F,6.6,2.0
41694,jf,M,89.050255,57.0
41695,ef,F,60.5,26.7
41696,ah,M,2.8,2.6
41697,hb,F,31.7,23.4
41698,an,F,12.7,10.6
41699,gk,M,4.4,22.8
41700,cf,F,32.5,22.5
41701,dn,M,3.5,16.7
41702,nl,F,47.5,14.4
41703,gj,M,28.6,77.4
41704,fc,F,8.3,1.8
41705,aj,F,38.4,12.9
41706,mf,F,8.3,6.2
41707,gc,M,5.6,51.5
41708,me,F,2.3,1.9
41709,cb,M,33.997314,1.5
41710,hf,F,6.7,3.4
41711,ag,M,8.1,58.0
41712,in,F,6.9,5.5
41713,le,M,63.9,2.5202656
41714,mf,M,14.6,8.1
41715,bn,F,1.6,0.8
41716,nm,M,50.8,78.8
41717,ig,F,8.4,1.7
41718,il,F,5.0,4.0
41719,cb,M,22.6,39.3
41720,ca,M,6.5445538,82.9
41721,lg,M,40.47831,86.14469
41722,mi,M,51.6,82.9
41723,ce,M,52.1,92.6
41724,fg,M,41.6,79.6
41725,fn,F,15.4,14.0
41726,ck,F,45.5,38.3
41727,da,M,86.1,40.8
41728,bf,F,1.5,0.8
41729,kc,M,1.4,25.5
41730,gh,M,80.694916,26.827892
41731,hf,M,46.0,46.9
41732,dc,F,5.9,1.1
41733,bd,M,35.3,67.4
41734,hm,F,8.7,5.4
41735,hh,F,2.0,0.6
41736,fb,M,79.0,21.7
41737,hm,M,13.3,73.8
41738,na,F,25.1,24.7
41739,ah,M,51.5,55.0
41740,hc,F,21.3,16.2
41741,fn,M,69.6,25.58947
41742,mh,M,10.7,38.3
41743,jk,M,41.0,53.2
41744,ah,M,18.2,70.4
41745,dd,M,0.7,27.8
41746,hl,F,38.8,20.7
41747,lk,M,85.2,26.8
41748,fn,F,8.5,0.7
41749,am,F,11.6,7.0
41750,ff,M,99.7,41.829285
41751,bi,M,2.5,88.9
41752,dl,F,34.6,25.7
41753,nl,F,6.0,3.6
41754,hc,F,10.0,2.4
41755,je,M,1.3,10.2
41756,hf,M,12.232733,0.64700043
41757,nm,M,34.0,23.5
41758,mj,F,9.9,0.5
41759,bn,F,3.4,3.2
41760,de,F,2.2,0.7
41761,bf,M,5.835046,82.3
41762,jb,M,65.9,59.9
41763,ic,M,29.0,14.1
41764,ki,M,3.9,61.6
41765,jf,M,38.77186,25.8
41766,dc,M,95.753075,7.9
41767,kg,M,28.645353,57.7
41768,jl,F,2.6,0.4
41769,ll,F,6.8,0.4
41770,fb,F,4.0,1.2
41771,fk,M,5.1,2.8
41772,fg,M,39.1,28.9
41773,bc,M,2.9,37.4
41774,jj,F,47.2,12.6
41775,na,F,17.0,1.5
41776,fi,M,46.85913,19.487
41777,gf,F,31.1,29.1
41778,mk,M,9.7,61.9
41779,kh,M,97.4,58.175182
41780,li,F,0.1,0.0
41781,ia,M,20.9,62.1
41782,dn,F,36.2,3.2
41783,ai,M,98.0,94.9
41784,lm,F,23.8,21.8
41785,mc,M,0.6,45.157307
41786,hb,M,5.4,75.1
41787,hj,M,66.8,39.023056
41788,lc,M,89.9,80.7
41789,hm,M,14.6,41.6
41790,bh,F,9.8,5.6
41791,la,F,58.2,49.0
41792,kf,M,77.0,66.53355
41793,dg,F,9.4,4.1
41794,me,M,35.1,44.6
41795,ec,F,11.0,0.1
41796,fe,F,51.3,19.3
41797,hi,M,70.82999,37.5
41798,eg,F,14.5,3.8
41799,il,F,13.1,1.4
41800,an,F,39.2,11.3
41801,gh,M,20.8,15.361638
41802,dc,F,23.3,0.8
41803,gl,F,2.4,1.1
41804,nn,M,5.972662,99.4
41805,lf,M,65.7,14.2
41806,dl,F,42.8,40.9
41807,kn,M,3.8,7.6
41808,la,M,8.9,17.8
41809,im,M,14.5,36.7
41810,ac,F,1.1,0.1
41811,em,M,98.2,54.6
41812,hk,M,77.3,94.4
41813,ea,M,72.8,78.0621
41814,fl,F,14.0,11.4
41815,gc,M,0.1,86.2
41816,dj,F,3.6,0.4
41817,ca,M,5.1,5.5
41818,ne,M,8.2,54.1
41819,jn,M,50.3,44.4
41820,ha,F,32.8,6.3
41821,cf,M,29.035292,21.5
41822,kl,M,38.423534,5.0
41823,mm,M,76.5,92.2
41824,hd,M,40.25088,86.1
41825,an,M,57.4,33.7
41826,ef,F,4.2,3.6
41827,jd,F,28.4,3.9
41828,ln,M,13.4,32.4
41829,ed,M,4.6370234,55.0
41830,gn,M,87.9,27.0
41831,he,F,2.9,0.8
41832,ei,M,47.3,80.6
41833,lj,M,23.209204,46.9
41834,cf,F,35.3,30.5
41835,lj,M,23.255098,32.7
41836,ke,M,63.70606,9.699705
41837,dj,F,18.3,14.2
41838,ch,M,51.5,52.9
41839,dm,F,38.0,9.2
41840,if,M,19.9,19.7
41841,gk,M,2.5,12.0
41842,eb,M,5.3,79.5
41843,da,F,27.5,6.7
41844,hc,M,56.9,8.9
41845,ha,M,11.6,28.5
41846,ck,M,12.2,0.2
41847,bm,F,24.5,6.5
41848,gi,M,5.8,11.1
41849,hm,M,3.4,23.3
41850,dc,F,17.5,3.9
41851,fa,F,10.9,0.9
41852,ie,F,11.4,5.1
41853,lg,F,32.5,29.6
41854,ke,F,33.5,5.5
41855,ml,F,20.6,1.2
41856,ka,M,7.8,80.00288
41857,bk,M,0.0,54.9
41858,kj,F,35.2,18.4
41859,dg,M,19.5,10.8
41860,mc,F,37.5,34.2
41861,fj,F,6.0,2.8
41862,cj,F,39.0,34.4
41863,am,M,37.3,11.3
41864,ej,M,9.7,4.0
41865,mg,M,56.6,38.2
41866,bn,F,3.1,0.9
41867,db,M,58.0,64.3
41868,mk,F,5.9,0.9
41869,ia,M,2.0,29.5
41870,jj,M,40.1,16.2
41871,kg,F,72.6,7.6
41872,ji,F,11.2,5.7
41873,li,F,71.5,18.2
41874,nm,M,41.5,42.26115
41875,ie,M,9.7,35.7
41876,nj,M,27.4,53.5
41877,bn,F,39.3,12.1
